filename,comment,preds,stripped_code,meteor_score,bleu_4,rouge_1,rouge_2,rouge_L
phase4ground-joco-2018-badge-782fd35/firmware/manbearpig/bling/mbp_custom_bling.c,Per-frame callback for rainbow Per-frame callback for animating the LEDs randomly Snake around the mouth of bender!,2,"static void __menu_custom_anim_callback(void *p_data) {
  uint32_t err_code;

  menu_t menu;
  menu_item_t items[100];
  menu.items = items;
  menu.title = ""LED Mode"";
  menu.count = 0;
  menu.selected = 0;
  menu.top = 0;

  FRESULT result;
  DIR dir;
  static FILINFO fno;

  result = f_opendir(&dir, ""BLING"");
  if (result == FR_OK) {
    for (;;) {
      result = f_readdir(&dir, &fno);
      if (result != FR_OK || fno.fname[0] == 0)
        break;
      if (fno.fattrib & AM_DIR) {

      } else {
        char *ext = strrchr(fno.fname, '.') + 1;

        if (strcmp(ext, ""RGB"") == 0) {

          menu_item_t item;
          item.callback = NULL;
          item.icon = NULL;
          item.preview = NULL;
          item.text = (char *)malloc(16);
          item.data = (char *)malloc(20);

          snprintf(item.text, ext - fno.fname, ""%s"", fno.fname);
          sprintf(item.data, ""BLING/%s"", fno.fname);
          items[menu.count++] = item;
        }
      }

      if (menu.count >= 100) {
        break;
      }
    }
    f_closedir(&dir);
  }

  mbp_sort_menu(&menu);

  menu.items[menu.count++] = (menu_item_t){""<None>"", NULL, NULL, NULL, NULL};

  if (mbp_submenu(&menu) == MENU_QUIT) {
    return;
  }

  util_button_clear();

  void *p_timer_data = NULL;
  app_timer_timeout_handler_t led_callback = NULL;

  if (menu.selected < (menu.count - 1)) {
    char *filename = (char *)menu.items[menu.selected].data;
    util_led_load_rgb_file(filename, &m_anim);
    p_timer_data = &m_anim;
    led_callback = __led_rgb_callback;
  }

  if (led_callback != NULL) {
    uint32_t ticks = APP_TIMER_TICKS(1000 / LED_FPS, UTIL_TIMER_PRESCALER);
    err_code =
        app_timer_create(&m_timer, APP_TIMER_MODE_REPEATED, led_callback);
    APP_ERROR_CHECK(err_code);
    err_code = app_timer_start(m_timer, ticks, p_timer_data);
    APP_ERROR_CHECK(err_code);
  }

  if (p_data != NULL) {

    mbp_tooth_eye_stop();
    util_led_clear();
    char *filename = (char *)p_data;
    util_gfx_draw_raw_file(filename, 0, 0, 128, 128, NULL, true, NULL);
  } else {
    mbp_ui_cls();
    util_button_wait();
  }

  if (led_callback != NULL) {
    app_timer_stop(m_timer);
  }

  for (uint16_t i = 0; i < (menu.count - 1); i++) {
    free((items[i].data));
    free((items[i].text));
  }

  app_sched_execute();

  util_led_clear();
  mbp_tooth_eye_start();
}",0.0,0.0,--,--,--
ARMmbed-mbed-cloud-client-377c6b8/update-client-hub/modules/control-center/source/arm_uc_control_center.c,The firmware version is the SHA256 hash.,1,"arm_uc_error_t ARM_UC_ControlCenter_ReportVersion(uint64_t version) {
  UC_CONT_TRACE(""ARM_UC_ControlCenter_ReportVersion: %"" PRIu64, version);

  arm_uc_error_t result = (arm_uc_error_t){ERR_INVALID_PARAMETER};

  if (arm_uc_monitor_struct) {
    arm_uc_monitor_struct->SendVersion(version);
    result.code = ERR_NONE;
  }

  return result;
}",0.0,0.0,--,--,--
dm7h-fpga-event-recorder-4e53bab/src/Logikanalysator/USB-TPLE/Microcontroller_Firmware/LUFA_Based/estick_firmware/LUFA090605/Demos/Host/MassStorageHost/Lib/MassStoreCommands.c,Issues a Mass Storage class specific request to determine the index of the highest numbered Logical Unit in the attached device.,1,"uint8_t MassStore_GetMaxLUN(uint8_t *const MaxLUNIndex) {
  uint8_t ErrorCode;

  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType = (REQDIR_DEVICETOHOST | REQTYPE_CLASS | REQREC_INTERFACE),
      .bRequest = REQ_GetMaxLUN,
      .wValue = 0,
      .wIndex = 0,
      .wLength = 1,
  };

  Pipe_SelectPipe(PIPE_CONTROLPIPE);

  if ((ErrorCode = USB_Host_SendControlRequest(MaxLUNIndex)) ==
      HOST_SENDCONTROL_SetupStalled) {

    Pipe_ClearStall();

    *MaxLUNIndex = 0;
  }

  return ErrorCode;
}",0.0,0.0,--,--,--
boazsegev-iodine-b6bdf50/ext/iodine/http1.c,Creates an HTTP1 protocol object and handles any unread data in the buffer (if any).,2,"fio_protocol_s *http1_new(uintptr_t uuid, http_settings_s *settings,
                          void *unread_data, size_t unread_length) {
  if (unread_data && unread_length > HTTP_MAX_HEADER_LENGTH)
    return NULL;
  http1pr_s *p = fio_malloc(sizeof(*p) + HTTP_MAX_HEADER_LENGTH);

  FIO_ASSERT_ALLOC(p);
  *p = (http1pr_s){
      .p.protocol =
          {
              .on_data = http1_on_data_first_time,
              .on_close = http1_on_close,
              .on_ready = http1_on_ready,
          },
      .p.uuid = uuid,
      .p.settings = settings,
      .max_header_size = settings->max_header_size,
      .is_client = settings->is_client,
  };
  http_s_new(&p->request, &p->p, &HTTP1_VTABLE);
  if (unread_data && unread_length <= HTTP_MAX_HEADER_LENGTH) {
    memcpy(p->buf, unread_data, unread_length);
    p->buf_len = unread_length;
  }
  fio_attach(uuid, &p->p.protocol);
  if (unread_data && unread_length <= HTTP_MAX_HEADER_LENGTH) {
    fio_force_event(uuid, FIO_EVENT_ON_DATA);
  }
  return &p->p.protocol;
}",0.0,0.0,--,--,--
Decawave-mynewt-dw1000-apps-be5c28a/apps/listener/src/bleprph.c,Enables advertising with the following parameters: o General discoverable mode. o Undirected connectable mode.,2,"bleprph_advertise(void) {
  uint8_t own_addr_type;
  struct ble_gap_adv_params adv_params;
  struct ble_hs_adv_fields fields;
  const char *name;
  int rc;

  rc = ble_hs_id_infer_auto(0, &own_addr_type);
  if (rc != 0) {
    BLEPRPH_LOG(ERROR, ""error determining address type; rc=%d\n"", rc);
    return;
  }

  memset(&fields, 0, sizeof fields);

  fields.flags = BLE_HS_ADV_F_DISC_GEN | BLE_HS_ADV_F_BREDR_UNSUP;

  fields.tx_pwr_lvl_is_present = 1;
  fields.tx_pwr_lvl = BLE_HS_ADV_TX_PWR_LVL_AUTO;

  name = ble_svc_gap_device_name();
  fields.name = (uint8_t *)name;
  fields.name_len = strlen(name);
  fields.name_is_complete = 1;

  fields.uuids16 = (ble_uuid16_t[]){BLE_UUID16_INIT(GATT_SVR_SVC_ALERT_UUID)};
  fields.num_uuids16 = 1;
  fields.uuids16_is_complete = 1;

  rc = ble_gap_adv_set_fields(&fields);
  if (rc != 0) {
    BLEPRPH_LOG(ERROR, ""error setting advertisement data; rc=%d\n"", rc);
    return;
  }

  memset(&adv_params, 0, sizeof adv_params);
  adv_params.conn_mode = BLE_GAP_CONN_MODE_UND;
  adv_params.disc_mode = BLE_GAP_DISC_MODE_GEN;
  rc = ble_gap_adv_start(own_addr_type, NULL, BLE_HS_FOREVER, &adv_params,
                         bleprph_gap_event, NULL);
  if (rc != 0) {
    BLEPRPH_LOG(ERROR, ""error enabling advertisement; rc=%d\n"", rc);
    return;
  }
}",0.0,0.0,--,--,--
TurboVNC-turbovnc-79d9fbd/unix/Xvnc/programs/Xserver/dix/events.c,Server-side protocol handling for GrabKey request. Creates a grab for the client's keyboard and adds it to the list of passive grabs.,2,"ProcGrabKey(ClientPtr client) {
  WindowPtr pWin;

  REQUEST(xGrabKeyReq);
  GrabPtr grab;
  DeviceIntPtr keybd = PickKeyboard(client);
  int rc;
  GrabParameters param;
  GrabMask mask;

  REQUEST_SIZE_MATCH(xGrabKeyReq);

  param = (GrabParameters){.grabtype = CORE,
                           .ownerEvents = stuff->ownerEvents,
                           .this_device_mode = stuff->keyboardMode,
                           .other_devices_mode = stuff->pointerMode,
                           .modifiers = stuff->modifiers};

  rc = CheckGrabValues(client, &param);
  if (rc != Success)
    return rc;

  if (((stuff->key > keybd->key->xkbInfo->desc->max_key_code) ||
       (stuff->key < keybd->key->xkbInfo->desc->min_key_code)) &&
      (stuff->key != AnyKey)) {
    client->errorValue = stuff->key;
    return BadValue;
  }
  rc = dixLookupWindow(&pWin, stuff->grabWindow, client, DixSetAttrAccess);
  if (rc != Success)
    return rc;

  mask.core = (KeyPressMask | KeyReleaseMask);

  grab = CreateGrab(client->index, keybd, keybd, pWin, CORE, &mask, &param,
                    KeyPress, stuff->key, NullWindow, NullCursor);
  if (!grab)
    return BadAlloc;
  return AddPassiveGrabToList(client, grab);
}",0.0,0.0,--,--,--
satlab-bluebox-aa8bce8/software/firmware/LUFA/Drivers/USB/Class/Host/AndroidAccessoryClassHost.c,"Starts Accessory Mode in the attached Android device. This function will validate the device's Android Open Accessory protocol version, send the configured property strings, and request a switch to Android Open Accessory mode.",1,"uint8_t
AOA_Host_StartAccessoryMode(USB_ClassInfo_AOA_Host_t *const AOAInterfaceInfo) {
  uint8_t ErrorCode;

  uint16_t AccessoryProtocol;
  if ((ErrorCode = AOA_Host_GetAccessoryProtocol(&AccessoryProtocol)) !=
      HOST_WAITERROR_Successful)
    return ErrorCode;

  if (AccessoryProtocol != CPU_TO_LE16(AOA_PROTOCOL_AccessoryV1))
    return AOA_ERROR_LOGICAL_CMD_FAILED;

  for (uint8_t PropertyIndex = 0; PropertyIndex < AOA_STRING_TOTAL_STRINGS;
       PropertyIndex++) {
    if ((ErrorCode = AOA_Host_SendPropertyString(
             AOAInterfaceInfo, PropertyIndex)) != HOST_WAITERROR_Successful)
      return ErrorCode;
  }

  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType = (REQDIR_HOSTTODEVICE | REQTYPE_VENDOR | REQREC_DEVICE),
      .bRequest = AOA_REQ_StartAccessoryMode,
      .wValue = 0,
      .wIndex = 0,
      .wLength = 0,
  };

  Pipe_SelectPipe(PIPE_CONTROLPIPE);
  return USB_Host_SendControlRequest(NULL);
}",0.0,0.0,--,--,--
JohnCoatesOSS-Limitless-7246efd/External/oclint/lib/clang/5.0.0/include/emmintrin.h,This intrinsic is a utility function and does not correspond to a specific instruction.,4,"_mm_set1_epi64(__m64 __q) { return (__m128i){(long long)__q, (long long)__q}; }",0.0,0.0,--,--,--
Davion8948-AndroidVideoPlayer-3f492c5/jni/ffmpeg-2.0.1/libavfilter/fifo.c,Move data pointers and pts offset samples forward.,2,"static void buffer_offset(AVFilterLink *link, AVFrame *frame, int offset) {
  int nb_channels = av_get_channel_layout_nb_channels(link->channel_layout);
  int planar = av_sample_fmt_is_planar(link->format);
  int planes = planar ? nb_channels : 1;
  int block_align =
      av_get_bytes_per_sample(link->format) * (planar ? 1 : nb_channels);
  int i;

  av_assert0(frame->nb_samples > offset);

  for (i = 0; i < planes; i++)
    frame->extended_data[i] += block_align * offset;
  if (frame->data != frame->extended_data)
    memcpy(frame->data, frame->extended_data,
           FFMIN(planes, FF_ARRAY_ELEMS(frame->data)) * sizeof(*frame->data));
  frame->linesize[0] -= block_align * offset;
  frame->nb_samples -= offset;

  if (frame->pts != AV_NOPTS_VALUE) {
    frame->pts += av_rescale_q(offset, (AVRational){1, link->sample_rate},
                               link->time_base);
  }
}",0.0,0.0,--,--,--
vasyutin-qnetmap-3e0b0a1/lib/src/qnetmap_label.h,draw the geometry,2,"virtual ~TLabel(){};

virtual void drawGeometry(QPainter *Painter_, const QRect &Viewport_,
                          const QPoint Offset_ = QPoint());

virtual const QString &text(void) const { return m_Text; }

virtual void setText(QString &Text_) {
  m_Text = Text_;
  calculateBoundingBox();
}",0.0,0.0,--,--,--
PhilipZwanenburg-DPGSolver-b48e04b/src/testing/integration/test_integration.c,Adapt the initial mesh if a adaptation parameters are provided in the input file.,2,"void adapt_initial_mesh_if_required(struct Simulation *const sim) {
  const int *count_to_find = (int[]){2, 3};
  int count_found = 0;

  struct Adaptation_Data adapt_data = {
      .adapt_h =
          {
              0,
              0,
          },
      .xyz_ve_refine = NULL,
      .xyz_ve_ml = NULL,
      .xyz_ve_p = NULL,
  };

  char line[STRLEN_MAX];
  FILE *input_file = fopen_input('t', NULL, NULL);
  while (fgets(line, sizeof(line), input_file)) {
    read_skip_name_i(""n_adapt_h_refine"", line, &adapt_data.adapt_h[0]);
    if (strstr(line, ""xyz_ve_refine"")) {
      ++count_found;
      adapt_data.xyz_ve_refine =
          constructor_file_const_Multiarray_d(input_file, true);
    }
    if (strstr(line, ""xyz_ve_mesh_level"")) {
      ++count_found;
      adapt_data.xyz_ve_ml = constructor_file_const_Vector_i(input_file, true);
    }
    if (strstr(line, ""xyz_ve_polynomial_order"")) {
      ++count_found;
      adapt_data.xyz_ve_p = constructor_file_const_Vector_i(input_file, true);
    }
  }
  fclose(input_file);

  if (adapt_data.xyz_ve_refine == NULL) {
    assert(adapt_data.xyz_ve_ml == NULL || adapt_data.xyz_ve_p == NULL);
    return;
  }

  if (count_found < count_to_find[0] || count_found > count_to_find[1])
    EXIT_ERROR(
        ""Did not find the required number of variables (Found: %d/[%d,%d]).\n"",
        count_found, count_to_find[0], count_to_find[1]);

  adapt_hp(sim, ADAPT_S_XYZ_VE, &adapt_data);
  for (int i = 0; i < adapt_data.adapt_h[0]; ++i)
    adapt_hp(sim, ADAPT_S_H_REFINE, NULL);
  for (int i = 0; i < adapt_data.adapt_h[1]; ++i)
    adapt_hp(sim, ADAPT_S_H_COARSE, NULL);

  destructor_const_Multiarray_d(adapt_data.xyz_ve_refine);
  destructor_conditional_const_Vector_i(adapt_data.xyz_ve_ml);
  destructor_conditional_const_Vector_i(adapt_data.xyz_ve_p);
}",0.0,0.0,--,--,--
w4ilun-pocket-keyboard-d87c861/firmware/tmk_core/protocol/lufa/LUFA-git/Demos/Host/LowLevel/AudioInputHost/AudioInputHost.c,Event handler for the USB_DeviceEnumerationComplete event. This indicates that a device has been successfully enumerated by the host and is now ready to be used by the application.,0,"void EVENT_USB_Host_DeviceEnumerationComplete(void) {
  puts_P(PSTR(""Getting Config Data.\r\n""));

  uint8_t ErrorCode;

  if ((ErrorCode = ProcessConfigurationDescriptor()) != SuccessfulConfigRead) {
    if (ErrorCode == ControlError)
      puts_P(PSTR(ESC_FG_RED ""Control Error (Get Configuration).\r\n""));
    else
      puts_P(PSTR(ESC_FG_RED ""Invalid Device.\r\n""));

    printf_P(PSTR("" -- Error Code: %d\r\n"" ESC_FG_WHITE), ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    return;
  }

  if ((ErrorCode = USB_Host_SetDeviceConfiguration(1)) !=
      HOST_SENDCONTROL_Successful) {
    printf_P(PSTR(ESC_FG_RED ""Control Error (Set Configuration).\r\n""
                             "" -- Error Code: %d\r\n"" ESC_FG_WHITE),
             ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    return;
  }

  if ((ErrorCode = USB_Host_SetInterfaceAltSetting(
           StreamingInterfaceIndex, StreamingInterfaceAltSetting)) !=
      HOST_SENDCONTROL_Successful) {
    printf_P(PSTR(ESC_FG_RED
                  ""Could not set alternative streaming interface setting.\r\n""
                  "" -- Error Code: %d\r\n"" ESC_FG_WHITE),
             ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    USB_Host_SetDeviceConfiguration(0);
    return;
  }

  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType = (REQDIR_HOSTTODEVICE | REQTYPE_CLASS | REQREC_ENDPOINT),
      .bRequest = AUDIO_REQ_SetCurrent,
      .wValue = (AUDIO_EPCONTROL_SamplingFreq << 8),
      .wIndex = StreamingEndpointAddress,
      .wLength = sizeof(USB_Audio_SampleFreq_t),
  };

  USB_Audio_SampleFreq_t SampleRate = AUDIO_SAMPLE_FREQ(48000);

  Pipe_SelectPipe(PIPE_CONTROLPIPE);

  if ((ErrorCode = USB_Host_SendControlRequest(&SampleRate)) !=
      HOST_SENDCONTROL_Successful) {
    printf_P(PSTR(ESC_FG_RED ""Could not set requested Audio sample rate.\r\n""
                             "" -- Error Code: %d\r\n"" ESC_FG_WHITE),
             ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    USB_Host_SetDeviceConfiguration(0);
    return;
  }

  TIMSK0 = (1 << OCIE0A);
  OCR0A = ((F_CPU / 8 / 48000) - 1);
  TCCR0A = (1 << WGM01);
  TCCR0B = (1 << CS01);

  DDRC |= (1 << 6);

  TCCR3A = ((1 << WGM30) | (1 << COM3A1) | (1 << COM3A0));
  TCCR3B = ((1 << WGM32) | (1 << CS30));

  puts_P(PSTR(""Microphone Enumerated.\r\n""));
  LEDs_SetAllLEDs(LEDMASK_USB_READY);
}",0.0,0.0,--,--,--
gexpander-gex-client-c-9f870ec/gex/gex_settings.c,Read the settings INI file via TinyFrame,2,"uint32_t GEX_IniRead(GexClient *gex, char *buffer, uint32_t maxlen) {
  GexBulk br = (GexBulk){
      .buffer = (uint8_t *)buffer, .capacity = maxlen, .req_cmd = MSG_INI_READ};

  uint32_t actuallyRead = GEX_BulkRead(GEX_SysUnit(gex), &br);

  if (actuallyRead == maxlen) {
    actuallyRead--;
  }

  buffer[actuallyRead] = 0;
  return actuallyRead;
}",0.0,0.0,--,--,--
etri-cicn-nrs-440d6a7/ccnxlibs/libccnx-common/ccnx/common/codec/schema_v1/test/testrig_encoder.c,"Wraps a packet like commonSetup, but will do the whole packet including headers not just the message body. This is used by the PacketEncoder tests.",2,"testrigencoder_CommonSetupWholePacket(uint8_t *packet, size_t length,
                                      TruthTableEntry *truthTable) {
  TestData *data = parcMemory_AllocateAndClear(sizeof(TestData));
  assertNotNull(data, ""parcMemory_AllocateAndClear(%zu) returned NULL"",
                sizeof(TestData));

  data->memoryRegion = parcBuffer_Wrap(packet, length, 0, length);
  data->encoder = ccnxCodecTlvEncoder_Create();

  data->dictionary = ccnxTlvDictionary_Create(
      CCNxCodecSchemaV1TlvDictionary_MessageFastArray_END,
      CCNxCodecSchemaV1TlvDictionary_Lists_END);

  data->packet = packet;
  data->packetLength = length;
  data->truthTable = truthTable;

  buildPacketDictionary(data, data->dictionary, (TlvExtent){0, length});

  return data;
}",0.0,0.0,--,--,--
ryankurte-micro-gui-1e3ce05/source/graphics.c,This performs bounds checking and translation based on the graphics context,2,"static void plot(ugui_graphics_t *graphics, uint32_t x, uint32_t y) {

  uint32_t new_x = x + graphics->offset_x;
  uint32_t new_y = y + graphics->offset_y;

  if ((new_x < graphics->w) && (x < graphics->limit_w) &&
      (new_y < graphics->h) && (y < graphics->limit_h)) {
    _ugui_buffer_set(graphics->buffer, &(ugui_point_t){.x = new_x, .y = new_y},
                     1);
  }
}",0.0,0.0,--,--,--
darktable-org-darktable-32fab21/src/iop/borders.c,"callback methods for gui. synch gtk interface with gui params, if necessary. gui callbacks, these are needed.",2,"void gui_update(struct dt_iop_module_t *self) {
  dt_iop_borders_gui_data_t *g = (dt_iop_borders_gui_data_t *)self->gui_data;
  dt_iop_borders_params_t *p = (dt_iop_borders_params_t *)self->params;
  dt_bauhaus_slider_set(g->size, p->size * 100.0f);

  int k = 0;
  for (; k < DT_IOP_BORDERS_ASPECT_COUNT; k++) {
    if (fabsf(p->aspect - g->aspect_ratios[k]) < 0.0001f) {
      dt_bauhaus_combobox_set(g->aspect, k);
      break;
    }
  }
  if (k == DT_IOP_BORDERS_ASPECT_COUNT) {
    dt_bauhaus_combobox_set_text(g->aspect, p->aspect_text);
    dt_bauhaus_combobox_set(g->aspect, -1);
  }

  dt_bauhaus_combobox_set(g->aspect_orient, p->aspect_orient);

  for (k = 0; k < DT_IOP_BORDERS_POSITION_H_COUNT; k++) {
    if (fabsf(p->pos_h - g->pos_h_ratios[k]) < 0.0001f) {
      dt_bauhaus_combobox_set(g->pos_h, k);
      break;
    }
  }
  if (k == DT_IOP_BORDERS_POSITION_H_COUNT) {
    dt_bauhaus_combobox_set_text(g->pos_h, p->pos_h_text);
    dt_bauhaus_combobox_set(g->pos_h, -1);
  }

  for (k = 0; k < DT_IOP_BORDERS_POSITION_V_COUNT; k++) {
    if (fabsf(p->pos_v - g->pos_v_ratios[k]) < 0.0001f) {
      dt_bauhaus_combobox_set(g->pos_v, k);
      break;
    }
  }
  if (k == DT_IOP_BORDERS_POSITION_V_COUNT) {
    dt_bauhaus_combobox_set_text(g->pos_v, p->pos_v_text);
    dt_bauhaus_combobox_set(g->pos_v, -1);
  }

  dt_bauhaus_slider_set(g->frame_size, p->frame_size * 100.0f);
  dt_bauhaus_slider_set(g->frame_offset, p->frame_offset * 100.0f);

  GdkRGBA c = (GdkRGBA){.red = p->color[0],
                        .green = p->color[1],
                        .blue = p->color[2],
                        .alpha = 1.0};
  gtk_color_chooser_set_rgba(GTK_COLOR_CHOOSER(g->colorpick), &c);

  GdkRGBA fc = (GdkRGBA){.red = p->frame_color[0],
                         .green = p->frame_color[1],
                         .blue = p->frame_color[2],
                         .alpha = 1.0};
  gtk_color_chooser_set_rgba(GTK_COLOR_CHOOSER(g->frame_colorpick), &fc);
}",0.0,0.0,--,--,--
captain-mayhem-captainsengine-fe7d76a/extern/ffmpeg/libavutil/rational.c,"Convert a double precision floating point number to a rational. inf is expressed as {1,0} or {-1,0} depending on the sign.",2,"AVRational av_d2q(double d, int max) {
  AVRational a;
  int exponent;
  int64_t den;
  if (isnan(d))
    return (AVRational){0, 0};
  if (fabs(d) > INT_MAX + 3LL)
    return (AVRational){d < 0 ? -1 : 1, 0};
  frexp(d, &exponent);
  exponent = FFMAX(exponent - 1, 0);
  den = 1LL << (61 - exponent);

  av_reduce(&a.num, &a.den, floor(d * den + 0.5), den, max);
  if ((!a.num || !a.den) && d && max > 0 && max < INT_MAX)
    av_reduce(&a.num, &a.den, floor(d * den + 0.5), den, INT_MAX);

  return a;
}",0.0,0.0,--,--,--
ThierryNg-pokecopy-57caaae/Pokecopy.spritebuilder/Source/libs/cocos2d-iphone/cocos2d/ccTypes.h,helper that creates a ccColor4f type,2,"static inline ccColor4F ccc4f(const GLfloat r, const GLfloat g, const GLfloat b,
                              const GLfloat a) {
  return (ccColor4F){r, g, b, a};
}",0.0,0.0,--,--,--
dm7h-fpga-event-recorder-4e53bab/src/Logikanalysator/USB-TPLE/Microcontroller_Firmware/LUFA_Based/DualSerial/LUFA_100219/LUFA/Drivers/USB/LowLevel/Host.c,"Clears a stall condition on the given pipe, via a ClearFeature request to the attached device.",2,"uint8_t USB_Host_ClearPipeStall(uint8_t EndpointNum) {
  if (Pipe_GetPipeToken() == PIPE_TOKEN_IN)
    EndpointNum |= ENDPOINT_DESCRIPTOR_DIR_IN;

  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType =
          (REQDIR_HOSTTODEVICE | REQTYPE_STANDARD | REQREC_ENDPOINT),
      .bRequest = REQ_ClearFeature,
      .wValue = FEATURE_ENDPOINT_HALT,
      .wIndex = EndpointNum,
      .wLength = 0,
  };

  Pipe_SelectPipe(PIPE_CONTROLPIPE);

  return USB_Host_SendControlRequest(NULL);
}",0.0,0.0,--,--,--
dm7h-fpga-event-recorder-4e53bab/src/Logikanalysator/USB-TPLE/Microcontroller_Firmware/LUFA_Based/DualSerial/LUFA_100219/LUFA/Drivers/USB/Class/Host/MassStorage.c,"Retrieves the Mass Storage device's inquiry data for the specified LUN, indicating the device characteristics and properties.",0,"uint8_t MS_Host_GetInquiryData(USB_ClassInfo_MS_Host_t *const MSInterfaceInfo,
                               const uint8_t LUNIndex,
                               SCSI_Inquiry_Response_t *const InquiryData) {
  if ((USB_HostState != HOST_STATE_Configured) ||
      !(MSInterfaceInfo->State.IsActive))
    return HOST_SENDCONTROL_DeviceDisconnected;

  uint8_t ErrorCode;

  MS_CommandBlockWrapper_t SCSICommandBlock = (MS_CommandBlockWrapper_t){
      .Signature = CBW_SIGNATURE,
      .DataTransferLength = sizeof(SCSI_Inquiry_Response_t),
      .Flags = COMMAND_DIRECTION_DATA_IN,
      .LUN = LUNIndex,
      .SCSICommandLength = 6,
      .SCSICommandData = {SCSI_CMD_INQUIRY, 0x00, 0x00, 0x00,
                          sizeof(SCSI_Inquiry_Response_t), 0x00}};

  MS_CommandStatusWrapper_t SCSICommandStatus;

  if ((ErrorCode = MS_Host_SendCommand(MSInterfaceInfo, &SCSICommandBlock,
                                       InquiryData)) != PIPE_RWSTREAM_NoError)
    return ErrorCode;

  if ((ErrorCode = MS_Host_GetReturnedStatus(
           MSInterfaceInfo, &SCSICommandStatus)) != PIPE_RWSTREAM_NoError)
    return ErrorCode;

  return PIPE_RWSTREAM_NoError;
}",0.0,0.0,--,--,--
varunjampani-video_prop_networks-4f4a398/lib/caffe/include/caffe/malabar_layers.hpp,"Using the CPU device, compute the gradients for any parameters and for the bottom blobs if propagate_down is true.",2,"template <typename Dtype> class MatMulLayer : public Layer<Dtype> {
public:
  explicit MatMulLayer(const LayerParameter &param) : Layer<Dtype>(param) {
    LayerParameter tmp_param;
    tmp_param.mutable_concat_param()->set_concat_dim(3);
    concat_layer_.reset(new ConcatLayer<Dtype>(tmp_param));
  }
  virtual void LayerSetUp(const vector<Blob<Dtype> *> &bottom,
                          const vector<Blob<Dtype> *> &top);
  virtual void Reshape(const vector<Blob<Dtype> *> &bottom,
                       const vector<Blob<Dtype> *> &top);

  virtual inline const char *type() const { return ""MatMul""; }
  virtual inline int MinNumBottomBlobs() const { return 2; }
  virtual inline int ExactNumTopBlobs() const { return 1; }

protected:
  virtual void Forward_cpu(const vector<Blob<Dtype> *> &bottom,
                           const vector<Blob<Dtype> *> &top);
  virtual void Forward_gpu(const vector<Blob<Dtype> *> &bottom,
                           const vector<Blob<Dtype> *> &top);
  virtual void Backward_cpu(const vector<Blob<Dtype> *> &top,
                            const vector<bool> &propagate_down,
                            const vector<Blob<Dtype> *> &bottom);
  virtual void Backward_gpu(const vector<Blob<Dtype> *> &top,
                            const vector<bool> &propagate_down,
                            const vector<Blob<Dtype> *> &bottom);
  Blob<Dtype> tmp_k_;
  boost::shared_ptr<ConcatLayer<Dtype>> concat_layer_;
};

template <typename Dtype> class MatMul2Layer : public Layer<Dtype> {
public:
  explicit MatMul2Layer(const LayerParameter &param) : Layer<Dtype>(param){};
  virtual void LayerSetUp(const vector<Blob<Dtype> *> &bottom,
                          const vector<Blob<Dtype> *> &top);
  virtual void Reshape(const vector<Blob<Dtype> *> &bottom,
                       const vector<Blob<Dtype> *> &top);

  virtual inline const char *type() const { return ""MatMul2""; }",0.0,0.0,--,--,--
